1.500	115.000	61.39
1.500	116.000	61.44
1.500	117.000	61.57
1.500	118.000	61.64
1.500	119.000	61.86
1.500	120.000	62.11
1.500	121.000	62.28
1.500	122.000	62.57
1.500	123.000	62.87
1.500	124.000	63.09
1.500	125.000	63.40
1.500	126.000	63.63
1.500	127.000	63.95
1.500	128.000	64.19
1.500	129.000	64.52
1.500	130.000	64.76
1.500	131.000	65.09
1.500	132.000	65.34
1.500	133.000	65.67
1.500	134.000	65.92
1.500	135.000	66.25
1.500	136.000	66.51
1.500	137.000	66.84
1.500	138.000	67.10
1.500	139.000	67.37
1.500	140.000	67.71
1.500	141.000	67.98
1.500	142.000	68.26
1.500	143.000	68.61
1.500	144.000	63.66
1.500	145.000	69.18
1.500	146.000	69.54
1.500	147.000	69.85
1.500	148.000	70.16
1.500	149.000	70.54
1.500	150.000	70.87
1.500	151.000	71.22
1.500	152.000	71.62
1.500	153.000	71.99
1.500	154.000	72.41
1.500	155.000	72.80
1.500	156.000	73.25
1.500	157.000	73.65
1.500	158.000	74.12
1.500	159.000	74.56
1.500	160.000	75.05
1.500	161.000	75.51
1.500	162.000	76.02
1.500	163.000	76.54
1.500	164.000	77.03
1.500	165.000	77.57
1.500	166.000	78.10
1.500	167.000	78.64
1.500	168.000	79.17
1.500	169.000	79.68
1.500	170.000	80.19
1.500	171.000	80.67
1.500	172.000	81.12
1.500	173.000	81.54
1.500	174.000	81.92
1.500	175.000	82.25
1.500	176.000	82.52
1.500	177.000	82.74
1.550	90.000	53.06
1.550	91.000	52.94
1.550	92.000	52.84
1.550	93.000	52.74
1.550	94.000	52.66
1.550	95.000	52.62
1.550	96.000	52.62
1.550	97.000	52.68
1.550	98.000	52.67
1.550	99.000	52.92
1.550	100.000	53.31
1.550	101.000	53.90
1.550	102.000	54.77
1.550	103.000	56.01
1.550	104.000	57.53
1.550	105.000	59.83
1.550	106.000	62.65
1.550	107.000	65.42
1.550	108.000	67.22
1.550	109.000	67.97
1.550	110.000	64.07
1.550	111.000	64.07
1.550	112.000	64.05
1.550	113.000	67.15
1.550	114.000	67.01
1.550	115.000	66.86
1.550	116.000	66.87
1.550	117.000	66.95
1.550	118.000	67.00
1.550	119.000	67.17
1.550	120.000	67.30
1.550	121.000	67.53
1.550	122.000	67.71
1.550	123.000	67.98
1.550	124.000	68.19
1.550	125.000	68.48
1.550	126.000	68.78
1.550	127.000	69.02
1.550	128.000	69.33
1.550	129.000	69.58
1.550	130.000	69.84
1.550	131.000	70.16
1.550	132.000	70.42
1.550	133.000	70.75
1.550	134.000	71.01
1.550	135.000	71.34
1.550	136.000	71.61
1.550	137.000	71.94
1.550	138.000	72.22
1.550	139.000	72.50
1.550	140.000	72.81
1.550	141.000	73.10
1.550	142.000	73.43
1.550	143.000	73.72
1.550	144.000	69.40
1.550	145.000	74.36
1.550	146.000	70.20
1.550	147.000	75.01
1.550	148.000	75.31
1.550	149.000	75.67
1.550	150.000	75.98
1.550	151.000	76.34
1.550	152.000	76.66
1.550	153.000	73.14
1.550	154.000	77.35
1.550	155.000	77.68
1.550	156.000	78.05
1.550	157.000	78.38
1.550	158.000	78.75
1.550	159.000	75.91
1.550	160.000	79.45
1.550	161.000	76.89
1.550	162.000	77.38
1.550	163.000	77.88
1.550	164.000	80.83
1.550	165.000	81.15
1.550	166.000	81.48
1.550	167.000	81.78
1.550	168.000	82.09
1.550	169.000	82.37
1.550	170.000	82.64
1.550	171.000	82.88
1.550	172.000	83.12
1.550	173.000	83.32
1.550	174.000	83.50
1.550	175.000	83.66
1.550	176.000	83.28
1.550	177.000	83.90
1.600	90.000	58.36
1.600	91.000	58.31
1.600	92.000	58.17
1.600	93.000	58.17
1.600	94.000	58.10
1.600	95.000	58.19
1.600	96.000	58.35
1.600	97.000	58.48
1.600	98.000	58.84
1.600	99.000	59.20
1.600	100.000	59.86
1.600	101.000	60.73
1.600	102.000	61.69
1.600	103.000	63.04
1.600	104.000	64.47
1.600	105.000	66.12
1.600	106.000	67.69
1.600	107.000	68.91
1.600	108.000	69.76
1.600	109.000	70.20
1.600	110.000	70.39
1.600	111.000	70.38
1.600	112.000	70.35
1.600	113.000	70.27
1.600	114.000	70.26
1.600	115.000	70.23
1.600	116.000	70.30
1.600	117.000	70.35
1.600	118.000	70.49
1.600	119.000	70.60
1.600	120.000	70.80
1.600	121.000	70.96
1.600	122.000	71.20
1.600	123.000	71.40
1.600	124.000	71.67
1.600	125.000	71.89
1.600	126.000	72.17
1.600	127.000	72.41
1.600	128.000	72.65
1.600	129.000	72.95
1.600	130.000	73.20
1.600	131.000	73.50
1.600	132.000	73.76
1.600	133.000	74.02
1.600	134.000	74.33
1.600	135.000	74.58
1.600	136.000	74.88
1.600	137.000	75.15
1.600	138.000	75.41
1.600	139.000	75.72
1.600	140.000	75.98
1.600	141.000	76.25
1.600	142.000	76.55
1.600	143.000	76.82
1.600	144.000	77.09
1.600	145.000	77.39
1.600	146.000	77.66
1.600	147.000	77.93
1.600	148.000	78.22
1.600	149.000	78.49
1.600	150.000	78.76
1.600	151.000	79.05
1.600	152.000	79.32
1.600	153.000	79.59
1.600	154.000	79.87
1.600	155.000	80.13
1.600	156.000	80.39
1.600	157.000	80.67
1.600	158.000	80.92
1.600	159.000	81.18
1.600	160.000	81.44
1.600	161.000	81.68
1.600	162.000	81.91
1.600	163.000	80.76
1.600	164.000	81.10
1.600	165.000	82.59
1.600	166.000	81.75
1.600	167.000	83.01
1.600	168.000	83.19
1.600	169.000	83.37
1.600	170.000	83.53
1.600	171.000	83.68
1.600	172.000	83.34
1.600	173.000	83.94
1.600	174.000	84.05
1.600	175.000	84.14
1.600	176.000	84.22
1.600	177.000	84.28
1.650	90.000	62.58
1.650	91.000	62.48
1.650	92.000	62.41
1.650	93.000	62.47
1.650	94.000	62.48
1.650	95.000	62.55
1.650	96.000	62.79
1.650	97.000	63.02
1.650	98.000	63.45
1.650	99.000	63.90
1.650	100.000	64.47
1.650	101.000	65.27
1.650	102.000	66.06
1.650	103.000	67.04
1.650	104.000	67.96
1.650	105.000	68.84
1.650	106.000	69.65
1.650	107.000	70.26
1.650	108.000	70.73
1.650	109.000	71.02
1.650	110.000	71.20
1.650	111.000	71.34
1.650	112.000	71.41
1.650	113.000	71.50
1.650	114.000	71.56
1.650	115.000	71.64
1.650	116.000	71.77
1.650	117.000	71.89
1.650	118.000	72.06
1.650	119.000	72.22
1.650	120.000	72.39
1.650	121.000	72.62
1.650	122.000	72.82
1.650	123.000	73.04
1.650	124.000	73.30
1.650	125.000	73.53
1.650	126.000	73.80
1.650	127.000	74.04
1.650	128.000	74.29
1.650	129.000	74.57
1.650	130.000	74.81
